variant,x,cycles_per_iter,misses_per_iter
random,0.0,1.8000,0.00009
random,0.0,1.7994,0.00006
random,0.0,1.7990,0.00003
random,0.0,1.7986,0.00003
random,0.0,1.7984,0.00003
random,0.0,1.7982,0.00003
random,0.0,1.7983,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7984,0.00003
random,0.0,1.7982,0.00003
random,0.0,1.7983,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7986,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7982,0.00003
random,0.0,1.7983,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7982,0.00003
random,0.0,1.7983,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7987,0.00003
random,0.0,1.7985,0.00003
random,0.0,1.7983,0.00003
random,0.0,1.7982,0.00003
branchless,0.0,2.8945,0.00008
branchless,0.0,2.8971,0.00003
branchless,0.0,2.8977,0.00003
branchless,0.0,2.8962,0.00003
branchless,0.0,2.8994,0.00003
branchless,0.0,2.8975,0.00003
branchless,0.0,2.8973,0.00003
branchless,0.0,2.8969,0.00003
branchless,0.0,2.8970,0.00003
branchless,0.0,2.8952,0.00003
branchless,0.0,2.8995,0.00003
branchless,0.0,2.8971,0.00003
branchless,0.0,2.8972,0.00003
branchless,0.0,2.8964,0.00003
branchless,0.0,2.8965,0.00003
branchless,0.0,2.8957,0.00003
branchless,0.0,2.9007,0.00003
branchless,0.0,2.8999,0.00003
branchless,0.0,2.8967,0.00003
branchless,0.0,2.8977,0.00003
branchless,0.0,2.8998,0.00003
branchless,0.0,2.8966,0.00003
branchless,0.0,2.8980,0.00003
branchless,0.0,2.8958,0.00003
branchless,0.0,2.8966,0.00003
branchless,0.0,2.8958,0.00003
branchless,0.0,2.8990,0.00003
branchless,0.0,2.9026,0.00003
branchless,0.0,4.9247,0.00003
branchless,0.0,2.8965,0.00003
branchless,0.0,2.8981,0.00003
sorted,0.0,1.7988,0.00005
sorted,0.0,1.7982,0.00003
sorted,0.0,1.7984,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7988,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7984,0.00003
sorted,0.0,1.7982,0.00003
sorted,0.0,1.7984,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7988,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7984,0.00003
sorted,0.0,1.7982,0.00003
sorted,0.0,1.7983,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7988,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7985,0.00003
sorted,0.0,1.7983,0.00003
sorted,0.0,1.7983,0.00003
sorted,0.0,1.7986,0.00003
sorted,0.0,1.7987,0.00003
sorted,0.0,1.7987,0.00003
sorted,0.0,1.7985,0.00003
sorted,0.0,1.7983,0.00003
sorted,0.0,1.7983,0.00003
sorted,0.0,1.7985,0.00003
sorted,0.0,1.7987,0.00003
sorted,0.0,1.7987,0.00003
sorted,0.0,1.7985,0.00003
random,2.0,2.3820,0.02168
random,2.0,2.3800,0.02141
random,2.0,2.3747,0.02119
random,2.0,2.3694,0.02107
random,2.0,2.3689,0.02110
random,2.0,2.3701,0.02113
random,2.0,2.3771,0.02150
random,2.0,2.3672,0.02086
random,2.0,2.3721,0.02129
random,2.0,2.3743,0.02110
random,2.0,2.3695,0.02098
random,2.0,2.3666,0.02081
random,2.0,2.3690,0.02116
random,2.0,2.3673,0.02083
random,2.0,2.3698,0.02098
random,2.0,2.3743,0.02124
random,2.0,2.3682,0.02094
random,2.0,2.3757,0.02136
random,2.0,2.3659,0.02078
random,2.0,2.3773,0.02116
random,2.0,2.3687,0.02110
random,2.0,2.3714,0.02113
random,2.0,2.3700,0.02115
random,2.0,2.3698,0.02094
random,2.0,2.3712,0.02118
random,2.0,2.3697,0.02101
random,2.0,2.3758,0.02129
random,2.0,2.5199,0.02104
random,2.0,2.3753,0.02130
random,2.0,2.3773,0.02135
random,2.0,2.3693,0.02092
branchless,2.0,2.8969,0.00005
branchless,2.0,2.8957,0.00005
branchless,2.0,2.8975,0.00005
branchless,2.0,2.8992,0.00005
branchless,2.0,2.8958,0.00003
branchless,2.0,2.8992,0.00003
branchless,2.0,2.8973,0.00003
branchless,2.0,2.8968,0.00003
branchless,2.0,2.8991,0.00003
branchless,2.0,2.8952,0.00003
branchless,2.0,2.8976,0.00003
branchless,2.0,2.8951,0.00003
branchless,2.0,2.8959,0.00003
branchless,2.0,2.8942,0.00003
branchless,2.0,2.8980,0.00003
branchless,2.0,2.8952,0.00003
branchless,2.0,2.8914,0.00003
branchless,2.0,2.8965,0.00003
branchless,2.0,2.9018,0.00003
branchless,2.0,2.8973,0.00003
branchless,2.0,2.8949,0.00003
branchless,2.0,2.8947,0.00003
branchless,2.0,2.8985,0.00003
branchless,2.0,2.8976,0.00003
branchless,2.0,2.9005,0.00003
branchless,2.0,2.8945,0.00003
branchless,2.0,2.8957,0.00003
branchless,2.0,2.8958,0.00003
branchless,2.0,2.8973,0.00003
branchless,2.0,2.8930,0.00003
branchless,2.0,2.9014,0.00003
sorted,2.0,1.8199,0.00017
sorted,2.0,1.8206,0.00020
sorted,2.0,1.8223,0.00026
sorted,2.0,1.8190,0.00011
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8169,0.00005
sorted,2.0,1.8166,0.00005
sorted,2.0,1.8167,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8172,0.00005
sorted,2.0,1.8171,0.00005
sorted,2.0,1.8167,0.00005
sorted,2.0,1.8166,0.00005
sorted,2.0,1.8168,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8173,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8167,0.00005
sorted,2.0,1.8166,0.00005
sorted,2.0,1.8168,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8173,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8167,0.00005
sorted,2.0,1.8167,0.00005
sorted,2.0,1.8170,0.00005
sorted,2.0,1.8172,0.00005
sorted,2.0,1.8171,0.00005
sorted,2.0,1.8168,0.00005
sorted,2.0,1.8166,0.00005
sorted,2.0,1.8167,0.00005
random,4.0,2.9500,0.04337
random,4.0,2.9243,0.04254
random,4.0,2.9206,0.04240
random,4.0,2.9060,0.04179
random,4.0,4.0222,0.04189
random,4.0,2.9125,0.04190
random,4.0,2.9141,0.04204
random,4.0,2.9079,0.04167
random,4.0,2.9253,0.04219
random,4.0,2.9019,0.04156
random,4.0,2.8977,0.04156
random,4.0,2.9019,0.04146
random,4.0,2.9149,0.04179
random,4.0,2.9052,0.04158
random,4.0,2.9297,0.04167
random,4.0,2.9059,0.04173
random,4.0,2.9138,0.04208
random,4.0,2.9160,0.04164
random,4.0,2.9031,0.04115
random,4.0,2.9103,0.04135
random,4.0,2.9316,0.04164
random,4.0,2.9172,0.04121
random,4.0,2.9184,0.04199
random,4.0,2.9350,0.04214
random,4.0,2.9349,0.04291
random,4.0,2.9261,0.04236
random,4.0,2.9202,0.04181
random,4.0,2.9255,0.04195
random,4.0,2.9340,0.04190
random,4.0,2.9321,0.04193
random,4.0,2.9201,0.04169
branchless,4.0,2.9062,0.00005
branchless,4.0,2.9580,0.00005
branchless,4.0,2.9253,0.00005
branchless,4.0,2.9014,0.00005
branchless,4.0,2.9156,0.00003
branchless,4.0,2.9245,0.00003
branchless,4.0,2.9292,0.00003
branchless,4.0,2.9240,0.00003
branchless,4.0,2.9248,0.00003
branchless,4.0,2.9138,0.00003
branchless,4.0,2.9278,0.00003
branchless,4.0,2.9037,0.00003
branchless,4.0,2.8996,0.00003
branchless,4.0,2.9290,0.00003
branchless,4.0,2.9211,0.00003
branchless,4.0,2.9308,0.00003
branchless,4.0,2.9321,0.00003
branchless,4.0,2.9082,0.00003
branchless,4.0,2.9258,0.00003
branchless,4.0,2.9533,0.00003
branchless,4.0,2.9205,0.00003
branchless,4.0,2.9205,0.00003
branchless,4.0,2.9156,0.00003
branchless,4.0,2.9251,0.00003
branchless,4.0,3.3281,0.00003
branchless,4.0,2.9046,0.00003
branchless,4.0,2.9417,0.00003
branchless,4.0,3.0248,0.00003
branchless,4.0,2.9159,0.00003
branchless,4.0,3.0045,0.00002
branchless,4.0,2.9077,0.00003
sorted,4.0,1.9038,0.00017
sorted,4.0,1.8969,0.00023
sorted,4.0,1.8933,0.00021
sorted,4.0,1.9023,0.00011
sorted,4.0,1.8865,0.00005
sorted,4.0,1.9191,0.00005
sorted,4.0,1.9065,0.00005
sorted,4.0,1.8927,0.00005
sorted,4.0,1.9006,0.00005
sorted,4.0,1.8867,0.00005
sorted,4.0,1.9000,0.00005
sorted,4.0,1.8853,0.00005
sorted,4.0,1.9454,0.00014
sorted,4.0,1.9018,0.00012
sorted,4.0,1.8883,0.00011
sorted,4.0,1.9045,0.00008
sorted,4.0,1.8932,0.00008
sorted,4.0,1.8947,0.00008
sorted,4.0,1.9035,0.00008
sorted,4.0,1.8935,0.00008
sorted,4.0,1.9130,0.00008
sorted,4.0,1.8947,0.00008
sorted,4.0,1.8947,0.00008
sorted,4.0,1.9035,0.00008
sorted,4.0,1.8916,0.00008
sorted,4.0,1.9169,0.00008
sorted,4.0,1.8969,0.00008
sorted,4.0,1.8868,0.00008
sorted,4.0,1.9036,0.00008
sorted,4.0,1.9032,0.00008
sorted,4.0,1.8939,0.00008
random,6.0,3.6992,0.06897
random,6.0,3.7274,0.06938
random,6.0,3.6886,0.06737
random,6.0,3.7334,0.06844
random,6.0,3.8123,0.07210
random,6.0,3.6837,0.06717
random,6.0,3.8220,0.06738
random,6.0,3.6765,0.06644
random,6.0,3.6846,0.06689
random,6.0,3.6764,0.06647
random,6.0,3.6468,0.06622
random,6.0,3.9307,0.06592
random,6.0,3.6564,0.06670
random,6.0,3.6820,0.06818
random,6.0,3.6330,0.06560
random,6.0,3.6937,0.06676
random,6.0,3.7681,0.06714
random,6.0,3.7571,0.06755
random,6.0,3.7418,0.07042
random,6.0,3.7474,0.07016
random,6.0,3.8153,0.07114
random,6.0,3.7282,0.06816
random,6.0,3.7791,0.07083
random,6.0,3.7689,0.07182
random,6.0,3.7459,0.07040
random,6.0,3.6767,0.06606
random,6.0,3.6518,0.06665
random,6.0,3.6371,0.06616
random,6.0,3.6559,0.06691
random,6.0,3.6492,0.06602
random,6.0,3.6263,0.06631
branchless,6.0,2.9878,0.00005
branchless,6.0,2.9869,0.00005
branchless,6.0,2.9771,0.00005
branchless,6.0,2.9877,0.00005
branchless,6.0,2.9812,0.00003
branchless,6.0,2.9978,0.00003
branchless,6.0,2.9834,0.00003
branchless,6.0,2.9734,0.00003
branchless,6.0,2.9946,0.00003
branchless,6.0,2.9962,0.00003
branchless,6.0,3.0011,0.00003
branchless,6.0,3.0480,0.00003
branchless,6.0,3.0024,0.00003
branchless,6.0,3.0004,0.00003
branchless,6.0,2.9980,0.00003
branchless,6.0,2.9940,0.00003
branchless,6.0,3.0014,0.00003
branchless,6.0,3.0204,0.00003
branchless,6.0,3.0108,0.00003
branchless,6.0,2.9889,0.00003
branchless,6.0,3.1356,0.00003
branchless,6.0,3.0332,0.00003
branchless,6.0,3.0073,0.00003
branchless,6.0,3.0243,0.00003
branchless,6.0,3.5720,0.00003
branchless,6.0,2.9984,0.00003
branchless,6.0,3.0055,0.00003
branchless,6.0,2.9943,0.00003
branchless,6.0,3.0053,0.00003
branchless,6.0,3.0569,0.00003
branchless,6.0,3.0776,0.00003
sorted,6.0,1.9111,0.00018
sorted,6.0,1.9348,0.00021
sorted,6.0,1.9144,0.00020
sorted,6.0,1.9156,0.00020
sorted,6.0,1.9156,0.00009
sorted,6.0,1.9041,0.00005
sorted,6.0,1.9254,0.00005
sorted,6.0,1.9117,0.00005
sorted,6.0,1.9067,0.00005
sorted,6.0,1.9088,0.00005
sorted,6.0,1.9112,0.00005
sorted,6.0,1.9127,0.00018
sorted,6.0,1.9263,0.00005
sorted,6.0,1.9356,0.00005
sorted,6.0,1.9160,0.00005
sorted,6.0,1.9148,0.00005
sorted,6.0,1.9084,0.00005
sorted,6.0,1.9314,0.00005
sorted,6.0,1.9336,0.00005
sorted,6.0,1.9093,0.00005
sorted,6.0,1.9133,0.00005
sorted,6.0,1.9067,0.00005
sorted,6.0,1.9065,0.00005
sorted,6.0,1.9118,0.00005
sorted,6.0,1.9145,0.00005
sorted,6.0,1.9192,0.00005
sorted,6.0,1.9437,0.00005
sorted,6.0,1.9157,0.00005
sorted,6.0,2.1217,0.00017
sorted,6.0,1.9355,0.00008
sorted,6.0,1.9156,0.00005
random,8.0,4.3388,0.09259
random,8.0,4.2746,0.08908
random,8.0,4.1718,0.08772
random,8.0,4.1363,0.08620
random,8.0,4.2434,0.08591
random,8.0,4.1258,0.08517
random,8.0,4.1182,0.08511
random,8.0,4.1353,0.08578
random,8.0,4.1352,0.08575
random,8.0,4.1353,0.08525
random,8.0,4.2349,0.08592
random,8.0,4.1233,0.08560
random,8.0,4.2030,0.08546
random,8.0,4.1726,0.08759
random,8.0,4.1091,0.08524
random,8.0,4.1517,0.08659
random,8.0,4.1231,0.08594
random,8.0,4.2609,0.09097
random,8.0,4.2585,0.09081
random,8.0,4.2806,0.09119
random,8.0,4.5404,0.09033
random,8.0,4.1117,0.08540
random,8.0,4.1570,0.08716
random,8.0,4.2806,0.09195
random,8.0,4.2770,0.09154
random,8.0,4.2423,0.09044
random,8.0,4.2846,0.09132
random,8.0,4.1370,0.08612
random,8.0,4.1029,0.08450
random,8.0,4.1093,0.08540
random,8.0,4.2494,0.09050
branchless,8.0,2.9861,0.00005
branchless,8.0,2.9949,0.00005
branchless,8.0,2.9794,0.00003
branchless,8.0,2.9867,0.00005
branchless,8.0,2.9767,0.00005
branchless,8.0,2.9945,0.00003
branchless,8.0,2.9869,0.00003
branchless,8.0,2.9885,0.00003
branchless,8.0,3.0024,0.00003
branchless,8.0,3.0117,0.00003
branchless,8.0,2.9913,0.00003
branchless,8.0,2.9789,0.00003
branchless,8.0,2.9896,0.00003
branchless,8.0,2.9871,0.00003
branchless,8.0,2.9813,0.00003
branchless,8.0,2.9746,0.00003
branchless,8.0,2.9939,0.00003
branchless,8.0,3.0136,0.00003
branchless,8.0,3.0821,0.00003
branchless,8.0,3.0122,0.00003
branchless,8.0,2.9857,0.00003
branchless,8.0,3.0014,0.00003
branchless,8.0,2.9796,0.00003
branchless,8.0,2.9967,0.00003
branchless,8.0,2.9809,0.00003
branchless,8.0,2.9867,0.00003
branchless,8.0,2.9857,0.00003
branchless,8.0,2.9848,0.00003
branchless,8.0,2.9893,0.00003
branchless,8.0,2.9948,0.00003
branchless,8.0,3.0286,0.00003
sorted,8.0,1.9290,0.00014
sorted,8.0,1.9289,0.00017
sorted,8.0,1.9706,0.00014
sorted,8.0,2.0131,0.00017
sorted,8.0,1.9388,0.00005
sorted,8.0,1.9456,0.00008
sorted,8.0,1.9242,0.00005
sorted,8.0,1.9408,0.00005
sorted,8.0,1.9267,0.00005
sorted,8.0,1.9342,0.00005
sorted,8.0,1.9291,0.00005
sorted,8.0,1.9200,0.00005
sorted,8.0,1.9371,0.00005
sorted,8.0,1.9254,0.00005
sorted,8.0,2.2933,0.00015
sorted,8.0,1.9324,0.00005
sorted,8.0,1.9234,0.00005
sorted,8.0,1.9252,0.00005
sorted,8.0,1.9436,0.00005
sorted,8.0,1.9196,0.00005
sorted,8.0,1.9264,0.00005
sorted,8.0,1.9873,0.00005
sorted,8.0,1.9521,0.00005
sorted,8.0,1.9193,0.00005
sorted,8.0,1.9197,0.00005
sorted,8.0,1.9300,0.00005
sorted,8.0,1.9288,0.00005
sorted,8.0,1.9285,0.00005
sorted,8.0,1.9268,0.00005
sorted,8.0,1.9356,0.00005
sorted,8.0,1.9193,0.00005
random,10.0,4.8297,0.11417
random,10.0,4.8651,0.11584
random,10.0,4.9252,0.11794
random,10.0,4.8997,0.11661
random,10.0,4.9861,0.11983
random,10.0,4.9162,0.11737
random,10.0,4.8804,0.11612
random,10.0,5.0623,0.12294
random,10.0,5.0427,0.12263
random,10.0,5.0133,0.12148
random,10.0,4.9625,0.11952
random,10.0,4.9607,0.11850
random,10.0,4.8454,0.11481
random,10.0,4.8255,0.11369
random,10.0,4.8195,0.11391
random,10.0,5.1504,0.12132
random,10.0,4.8966,0.11674
random,10.0,4.8105,0.11340
random,10.0,4.9801,0.11894
random,10.0,5.0283,0.12132
random,10.0,5.0331,0.12164
random,10.0,5.0927,0.12440
random,10.0,4.9421,0.11819
random,10.0,5.2793,0.11514
random,10.0,4.8325,0.11363
random,10.0,4.9922,0.12032
random,10.0,5.1644,0.12393
random,10.0,5.0700,0.12177
random,10.0,5.1632,0.12381
random,10.0,4.9237,0.11618
random,10.0,4.9594,0.11745
branchless,10.0,2.9856,0.00005
branchless,10.0,3.0226,0.00005
branchless,10.0,2.9992,0.00005
branchless,10.0,3.0762,0.00005
branchless,10.0,3.3002,0.00005
branchless,10.0,3.0034,0.00003
branchless,10.0,2.9868,0.00003
branchless,10.0,2.9917,0.00003
branchless,10.0,2.9828,0.00003
branchless,10.0,3.0066,0.00003
branchless,10.0,2.9936,0.00003
branchless,10.0,2.9917,0.00003
branchless,10.0,2.9946,0.00003
branchless,10.0,3.0165,0.00003
branchless,10.0,3.0696,0.00003
branchless,10.0,3.0366,0.00003
branchless,10.0,2.9976,0.00003
branchless,10.0,3.0074,0.00003
branchless,10.0,3.3399,0.00002
branchless,10.0,3.2357,0.00003
branchless,10.0,3.0258,0.00003
branchless,10.0,3.0036,0.00003
branchless,10.0,2.9850,0.00003
branchless,10.0,3.0008,0.00003
branchless,10.0,2.9939,0.00003
branchless,10.0,2.9754,0.00003
branchless,10.0,2.9818,0.00003
branchless,10.0,3.0055,0.00003
branchless,10.0,2.9841,0.00003
branchless,10.0,2.9823,0.00003
branchless,10.0,2.9782,0.00003
sorted,10.0,2.0341,0.00017
sorted,10.0,1.9732,0.00021
sorted,10.0,1.9463,0.00011
sorted,10.0,1.9614,0.00006
sorted,10.0,1.9575,0.00005
sorted,10.0,1.9821,0.00005
sorted,10.0,1.9458,0.00005
sorted,10.0,1.9866,0.00005
sorted,10.0,1.9475,0.00005
sorted,10.0,1.9536,0.00005
sorted,10.0,1.9443,0.00005
sorted,10.0,1.9409,0.00005
sorted,10.0,1.9760,0.00005
sorted,10.0,1.9427,0.00005
sorted,10.0,1.9633,0.00005
sorted,10.0,1.9431,0.00005
sorted,10.0,2.2124,0.00017
sorted,10.0,2.1357,0.00005
sorted,10.0,1.9776,0.00005
sorted,10.0,1.9520,0.00005
sorted,10.0,1.9554,0.00005
sorted,10.0,1.9409,0.00005
sorted,10.0,1.9403,0.00005
sorted,10.0,1.9399,0.00005
sorted,10.0,1.9406,0.00005
sorted,10.0,1.9408,0.00005
sorted,10.0,1.9403,0.00005
sorted,10.0,1.9399,0.00005
sorted,10.0,1.9406,0.00005
sorted,10.0,1.9408,0.00005
sorted,10.0,1.9402,0.00005
random,12.0,6.6169,0.14311
random,12.0,6.9586,0.14047
random,12.0,6.9898,0.14275
random,12.0,6.9968,0.14536
random,12.0,6.8346,0.13741
random,12.0,7.0836,0.14017
random,12.0,6.8605,0.13506
random,12.0,7.0376,0.13817
random,12.0,7.0545,0.14668
random,12.0,7.0450,0.14333
random,12.0,6.8268,0.13611
random,12.0,6.8942,0.14026
random,12.0,6.6328,0.13663
random,12.0,6.7585,0.14279
random,12.0,6.8504,0.14478
random,12.0,6.7359,0.14522
random,12.0,5.8943,0.14809
random,12.0,6.8241,0.14420
random,12.0,5.6131,0.14519
random,12.0,5.6678,0.14728
random,12.0,5.7607,0.15134
random,12.0,5.5759,0.14391
random,12.0,5.4604,0.13972
random,12.0,5.4522,0.13911
random,12.0,5.4691,0.13979
random,12.0,5.5661,0.14389
random,12.0,5.4735,0.14018
random,12.0,5.5066,0.14157
random,12.0,5.6815,0.14845
random,12.0,5.6487,0.14716
random,12.0,5.6104,0.14508
branchless,12.0,2.9761,0.00005
branchless,12.0,2.9747,0.00005
branchless,12.0,2.9748,0.00005
branchless,12.0,2.9766,0.00005
branchless,12.0,2.9751,0.00003
branchless,12.0,2.9737,0.00003
branchless,12.0,2.9779,0.00003
branchless,12.0,2.9724,0.00003
branchless,12.0,2.9786,0.00003
branchless,12.0,2.9754,0.00003
branchless,12.0,2.9758,0.00003
branchless,12.0,2.9766,0.00003
branchless,12.0,2.9740,0.00003
branchless,12.0,2.9729,0.00003
branchless,12.0,2.9751,0.00003
branchless,12.0,2.9784,0.00003
branchless,12.0,2.9761,0.00003
branchless,12.0,2.9768,0.00003
branchless,12.0,2.9748,0.00003
branchless,12.0,2.9786,0.00003
branchless,12.0,2.9796,0.00003
branchless,12.0,2.9749,0.00003
branchless,12.0,2.9735,0.00003
branchless,12.0,2.9772,0.00003
branchless,12.0,2.9780,0.00003
branchless,12.0,2.9774,0.00003
branchless,12.0,2.9783,0.00003
branchless,12.0,2.9744,0.00003
branchless,12.0,2.9738,0.00003
branchless,12.0,2.9743,0.00003
branchless,12.0,2.9757,0.00003
sorted,12.0,1.9616,0.00015
sorted,12.0,1.9632,0.00021
sorted,12.0,1.9626,0.00023
sorted,12.0,1.9602,0.00012
sorted,12.0,1.9597,0.00008
sorted,12.0,1.9583,0.00005
sorted,12.0,1.9581,0.00005
sorted,12.0,1.9582,0.00005
sorted,12.0,1.9588,0.00005
sorted,12.0,1.9582,0.00005
sorted,12.0,1.9576,0.00005
sorted,12.0,1.9586,0.00005
sorted,12.0,1.9587,0.00005
sorted,12.0,1.9584,0.00005
sorted,12.0,1.9577,0.00005
sorted,12.0,1.9589,0.00005
sorted,12.0,1.9587,0.00005
sorted,12.0,1.9583,0.00005
sorted,12.0,1.9579,0.00005
sorted,12.0,1.9586,0.00005
sorted,12.0,1.9584,0.00005
sorted,12.0,1.9576,0.00005
sorted,12.0,1.9584,0.00005
sorted,12.0,1.9589,0.00005
sorted,12.0,1.9586,0.00005
sorted,12.0,1.9577,0.00005
sorted,12.0,1.9582,0.00005
sorted,12.0,1.9588,0.00005
sorted,12.0,1.9585,0.00005
sorted,12.0,1.9577,0.00005
sorted,12.0,1.9587,0.00005
random,14.0,6.2668,0.17076
random,14.0,6.2435,0.17053
random,14.0,6.2085,0.16916
random,14.0,6.3608,0.17513
random,14.0,6.3391,0.17447
random,14.0,6.1693,0.16794
random,14.0,6.2284,0.17033
random,14.0,6.1609,0.16750
random,14.0,6.2687,0.17169
random,14.0,6.2642,0.17149
random,14.0,6.2905,0.17149
random,14.0,6.3045,0.17294
random,14.0,6.0434,0.16318
random,14.0,6.2843,0.16664
random,14.0,6.2160,0.16888
random,14.0,6.1866,0.16833
random,14.0,6.0982,0.16489
random,14.0,6.1846,0.16766
random,14.0,6.2150,0.16983
random,14.0,6.1682,0.16782
random,14.0,6.3372,0.17444
random,14.0,6.1117,0.16554
random,14.0,6.1567,0.16727
random,14.0,6.2666,0.17113
random,14.0,6.1695,0.16766
random,14.0,6.1907,0.16843
random,14.0,6.1248,0.16591
random,14.0,6.0725,0.16420
random,14.0,6.1785,0.16815
random,14.0,6.1171,0.16576
random,14.0,6.0947,0.16495
branchless,14.0,2.9703,0.00005
branchless,14.0,2.9776,0.00005
branchless,14.0,2.9752,0.00005
branchless,14.0,2.9767,0.00005
branchless,14.0,2.9778,0.00003
branchless,14.0,2.9783,0.00003
branchless,14.0,2.9752,0.00003
branchless,14.0,2.9796,0.00003
branchless,14.0,2.9716,0.00003
branchless,14.0,2.9763,0.00003
branchless,14.0,2.9738,0.00003
branchless,14.0,2.9779,0.00003
branchless,14.0,2.9758,0.00003
branchless,14.0,2.9802,0.00003
branchless,14.0,2.9772,0.00003
branchless,14.0,2.9770,0.00003
branchless,14.0,2.9791,0.00003
branchless,14.0,2.9742,0.00003
branchless,14.0,2.9757,0.00003
branchless,14.0,2.9796,0.00003
branchless,14.0,2.9780,0.00003
branchless,14.0,2.9768,0.00003
branchless,14.0,2.9738,0.00003
branchless,14.0,2.9757,0.00003
branchless,14.0,2.9758,0.00003
branchless,14.0,2.9761,0.00003
branchless,14.0,2.9730,0.00003
branchless,14.0,2.9759,0.00003
branchless,14.0,2.9794,0.00003
branchless,14.0,2.9798,0.00003
branchless,14.0,3.0934,0.00003
sorted,14.0,1.9800,0.00017
sorted,14.0,1.9807,0.00018
sorted,14.0,1.9792,0.00012
sorted,14.0,1.9762,0.00005
sorted,14.0,1.9771,0.00005
sorted,14.0,1.9766,0.00005
sorted,14.0,1.9763,0.00005
sorted,14.0,1.9765,0.00005
sorted,14.0,1.9774,0.00005
sorted,14.0,1.9763,0.00005
sorted,14.0,1.9764,0.00005
sorted,14.0,1.9768,0.00005
sorted,14.0,1.9769,0.00005
sorted,14.0,1.9761,0.00005
sorted,14.0,1.9764,0.00005
sorted,14.0,1.9771,0.00005
sorted,14.0,1.9765,0.00005
sorted,14.0,1.9764,0.00005
sorted,14.0,1.9767,0.00005
sorted,14.0,1.9772,0.00005
sorted,14.0,1.9766,0.00005
sorted,14.0,1.9760,0.00005
sorted,14.0,1.9773,0.00005
sorted,14.0,1.9769,0.00005
sorted,14.0,1.9760,0.00005
sorted,14.0,1.9785,0.00006
sorted,14.0,1.9766,0.00005
sorted,14.0,1.9760,0.00005
sorted,14.0,1.9767,0.00005
sorted,14.0,1.9771,0.00005
sorted,14.0,1.9762,0.00005
random,16.0,6.8184,0.19304
random,16.0,6.7911,0.19199
random,16.0,6.7721,0.19147
random,16.0,6.7662,0.19180
random,16.0,6.8608,0.19530
random,16.0,6.7668,0.19160
random,16.0,6.7452,0.19032
random,16.0,6.8319,0.19429
random,16.0,6.8252,0.18787
random,16.0,6.7610,0.19110
random,16.0,6.7586,0.19138
random,16.0,6.7666,0.19099
random,16.0,6.8925,0.19617
random,16.0,6.7714,0.19151
random,16.0,6.7246,0.18924
random,16.0,6.8258,0.19328
random,16.0,6.9086,0.19730
random,16.0,6.8575,0.19478
random,16.0,6.7847,0.19165
random,16.0,6.7863,0.19191
random,16.0,6.7706,0.19115
random,16.0,6.7268,0.18967
random,16.0,6.7618,0.19073
random,16.0,6.7812,0.19165
random,16.0,6.8080,0.19267
random,16.0,6.8972,0.19603
random,16.0,6.8117,0.19324
random,16.0,6.9792,0.19942
random,16.0,6.8049,0.19260
random,16.0,6.7113,0.18930
random,16.0,6.8251,0.19342
branchless,16.0,2.9768,0.00005
branchless,16.0,2.9768,0.00005
branchless,16.0,2.9784,0.00005
branchless,16.0,2.9749,0.00005
branchless,16.0,2.9761,0.00003
branchless,16.0,2.9760,0.00003
branchless,16.0,2.9746,0.00003
branchless,16.0,2.9774,0.00003
branchless,16.0,2.9760,0.00003
branchless,16.0,2.9731,0.00003
branchless,16.0,2.9770,0.00003
branchless,16.0,2.9761,0.00003
branchless,16.0,2.9751,0.00003
branchless,16.0,2.9761,0.00003
branchless,16.0,3.1641,0.00003
branchless,16.0,2.9737,0.00003
branchless,16.0,2.9762,0.00003
branchless,16.0,2.9758,0.00003
branchless,16.0,2.9752,0.00003
branchless,16.0,2.9801,0.00003
branchless,16.0,2.9755,0.00003
branchless,16.0,2.9759,0.00003
branchless,16.0,2.9767,0.00003
branchless,16.0,2.9744,0.00003
branchless,16.0,2.9748,0.00003
branchless,16.0,2.9771,0.00003
branchless,16.0,2.9778,0.00003
branchless,16.0,2.9726,0.00003
branchless,16.0,2.9780,0.00003
branchless,16.0,2.9758,0.00003
branchless,16.0,2.9777,0.00003
sorted,16.0,1.9991,0.00017
