reuse_distance,nanoseconds
32,18.193
88,19.366
38,18.779
2496,97.419
302208,83.921
3017,40.493
1,18.193
1060,26.409
94,19.366
107,19.366
24,18.779
2,18.779
36,18.779
50,18.779
1,18.193
3,18.193
2210,42.254
79097,96.245
10352,29.343
7324,40.493
27,18.779
10,18.193
260886,87.442
6494,41.667
3,18.779
73,18.779
46604,41.080
5,18.779
2,18.193
765,24.648
4662,41.667
66,19.366
12583,40.493
941582,94.484
166204,96.245
9768,39.906
124,19.953
183263,92.137
8,18.193
1867,39.320
9,18.779
209,18.779
293688,94.484
17942,97.419
1988,36.972
460151,93.897
21012,36.972
228,19.366
24989,105.635
3573,40.493
2004697,147.302
1727003,102.113
11526,39.906
249384,92.724
2658,25.235
692251,40.493
8,18.779
79,18.779
1,18.193
18,18.779
105519,113.851
38785,92.724
684,31.104
4375,28.756
1216,41.080
95,24.061
20,18.193
12,18.193
8,19.366
177,19.366
1745639,95.658
51,18.779
13881,29.343
244462,94.484
1529096,100.353
300,18.779
3305,35.798
56150,94.484
27164,100.940
658,18.779
85,18.779
64240,40.493
541,25.235
2,18.779
7808,37.559
1,18.193
1415916,96.245
15531,36.972
227,26.409
1,18.193
1243829,98.005
15,18.193
45043,97.419
302,18.779
59085,38.146
388,27.582
63951,97.419
1407642,93.897
1907,40.493
575847,109.743
109,18.779
4076,37.559
19,18.193
2,18.779
24,18.779
15,18.779
635,26.996
12,17.606
884832,97.419
20,18.193
7603,38.146
40,19.366
1365971,96.245
2,18.193
82,19.953
5086,38.146
2,19.366
55,18.779
93,18.193
40,18.779
62,18.193
98,19.366
4998,37.559
1,18.779
70645,104.461
242,25.235
518,26.996
2315,34.625
243,19.366
1,18.193
632,25.235
1760,41.080
1850,36.385
2764,32.277
29098,38.146
1,18.779
216251,88.029
18,18.193
13,18.193
91241,95.658
387,24.648
17544,31.690
1,18.193
252,26.996
225634,96.245
145,19.366
1282924,89.789
644602,100.940
952,38.146
93,18.193
210,25.822
505385,90.963
8118,29.930
1,18.193
676827,96.245
337,19.953
409,24.648
168,18.779
780533,99.179
5420,41.080
204,19.366
231,18.779
1299,24.648
1012028,153.170
1,18.193
27,18.193
1136368,98.005
335178,459.511
193,26.409
7,17.606
14582,26.409
292583,99.179
807244,96.245
15236,31.104
35,18.193
86852,111.503
1,18.193
21,18.193
26633,95.658
14392,39.906
165,18.779
2,18.193
3468,39.320
10,18.193
3,18.779
1119,38.733
3516,36.385
1264,24.648
188052,81.573
1308,26.409
60,19.366
8,18.779
309745,92.137
83424,95.071
8,18.193
150450,99.179
1,18.193
4,18.193
67147,100.353
1219,29.343
35,18.779
88,19.953
86,19.366
13,18.779
6,18.193
2975,28.756
1183869,89.203
11,18.193
15316,40.493
15070,38.146
166665,94.484
134,19.366
525,31.690
275,26.409
1402,38.146
81171,93.311
308534,91.550
2,18.193
76,18.779
12376,38.733
1612,41.667
4618,38.146
506649,93.897
454,19.366
165,18.779
2,18.193
103,18.779
292,18.779
10,18.779
3,18.193
361810,96.832
332,25.235
1855,38.733
29,18.779
1537,36.385
5228,41.667
2179,38.733
173,18.779
4394,41.080
2534,36.385
20,18.779
12192,97.419
1453023,100.353
824573,95.658
1,18.193
341,18.779
8331,26.996
494431,87.442
2285,38.146
1,19.366
6522,90.963
2,18.193
4998,31.104
1327,38.146
1252,38.146
1550002,97.419
3364,39.906
81229,96.245
219,18.779
33647,38.146
604035,92.137
37,19.366
5,18.779
551,25.822
1110,26.996
28590,37.559
3,18.193
93,18.193
38,18.193
567084,97.419
1006186,93.897
779,26.409
33,18.779
697142,90.376
129,19.366
945,41.080
75,20.540
7,18.193
14,18.779
147279,92.137
13,18.193
3,18.779
1,18.193
100573,92.724
2740,38.733
495,23.474
45819,89.203
5,18.193
135,18.779
2,18.779
336885,98.005
39,18.193
290,18.779
2000387,96.245
22452,107.395
365047,92.137
20548,83.921
76200,97.419
9,18.193
1087974,95.658
22867,36.972
7,19.366
401,25.235
23,18.779
2,18.193
71767,92.137
190532,93.311
814,38.146
904205,93.311
102,18.779
293,18.779
5,18.193
438,26.409
347,27.582
646659,97.419
1,18.193
624784,105.635
19204,37.559
7,19.366
40,18.779
222798,456.576
2,18.779
1591,41.667
25,19.366
1,18.779
17,19.366
6,18.779
7609,27.582
1477275,99.179
98,19.366
111,19.953
12801,36.385
765,20.540
5,19.366
582701,86.855
1979,102.113
11457,100.353
6106,38.146
1652887,96.245
153541,101.527
2,19.366
231,19.366
1643815,94.484
1252,26.996
46133,97.419
506872,92.137
1596,39.320
23955,98.005
3183,30.517
12946,41.080
971887,149.649
658,27.582
40141,31.104
737,26.409
22938,93.897
34325,92.724
12828,41.080
5475,31.104
1963,36.385
2748,39.906
6,18.779
26,18.779
69,19.953
4961,38.733
139,18.193
19,20.540
4,19.366
43,19.953
1025327,97.419
3,18.779
6,19.366
1,18.779
866,39.906
4,18.779
860,27.582
33,19.953
1,18.193
1,19.953
796033,96.832
7046,101.527
26661,39.906
368907,82.160
2,19.366
70,26.996
129,19.953
50754,106.221
18,19.366
1666103,104.461
1327,42.254
540,19.953
7187,38.733
12678,34.038
955278,100.353
500992,97.419
53,19.366
63,20.540
4,18.193
253,19.953
2792,41.667
2,18.779
945,38.733
16762,46.949
3,18.779
820711,95.658
9458,39.320
4169,32.277
13,18.779
67691,134.391
7373,38.733
4,19.366
301,26.409
93,19.366
1821004,100.940
236,25.822
14402,40.493
112,19.366
16,19.366
895221,96.832
89,19.366
4403,40.493
449,25.235
643219,102.700
579,26.996
7131,26.409
86946,96.245
1908,44.014
453043,90.963
710951,92.724
3,19.953
603,19.366
1608245,145.541
175,26.409
4,18.779
2,18.779
266,27.582
380280,102.113
13394,39.320
18014,38.733
107,26.409
43,19.953
1713,41.667
2,18.779
4414,42.254
74279,101.527
1558,107.982
100,19.366
4,18.779
1200,32.864
42,19.366
371,19.953
657,26.409
674186,100.353
113,19.366
381706,98.005
2296,42.254
8,19.366
5479,43.428
496,26.409
2,18.779
21070,41.667
299254,91.550
2,18.779
35,18.779
1442855,100.940
3,19.366
49266,132.630
261635,98.592
308,19.366
423,24.061
1968,34.625
1,19.366
17,18.779
4743,29.930
6977,39.906
1385597,100.940
3,19.366
702702,98.005
2,19.366
88718,94.484
14,19.953
1017,26.996
10,19.953
4,18.193
31057,100.353
5,18.193
10634,38.146
965886,101.527
24201,36.972
2,18.779
1,18.779
257,18.779
752831,96.832
2,19.366
10194,105.635
517953,97.419
14,18.779
234,28.169
64618,98.005
1044461,90.376
63483,103.287
62,19.366
1650745,101.527
1818642,160.213
296560,89.789
4468,38.146
1201585,100.940
1045007,98.592
1547,38.733
1,18.779
31516,39.320
26509,106.808
1596,41.667
1229311,150.236
81190,90.963
88,19.366
2,19.366
622,25.235
40,19.366
66674,100.940
1566,37.559
52,19.366
11,18.779
562,26.996
149,26.996
3588,39.906
138,20.540
1089,19.366
13,19.366
4,18.779
1104,27.582
1364799,100.353
164,19.953
256,21.127
1183548,99.766
37,19.366
2,18.779
678126,98.005
18,19.366
1539,38.146
1064713,100.353
833310,96.832
52,18.779
449,19.953
488471,99.179
3,18.193
4286,39.320
1449204,96.245
1929,39.906
1,19.366
2161,40.493
1,19.366
69,19.366
676635,94.484
810,32.864
4304,43.428
38049,39.906
109989,102.700
11,18.779
512394,93.897
481254,90.963
11548,39.320
333459,97.419
61,19.366
5,18.779
6027,96.832
558,31.104
12,18.779
60852,96.245
39792,109.156
39124,41.667
17375,39.320
17392,102.113
1,18.779
11,18.779
4040,30.517
3,18.779
853910,96.245
2799,40.493
7617,41.667
1182200,100.940
78,19.366
4390,41.667
38,19.366
20,18.779
4,19.366
451573,95.658
958514,108.569
476978,92.137
2,18.193
234192,92.724
109457,95.658
9656,44.014
33918,32.277
3,18.193
130880,150.823
2101,41.667
2040,38.733
2026405,148.475
14,18.779
155,19.953
17022,25.822
1,18.779
1,18.779
30378,39.320
17,19.366
3147,44.601
245127,102.700
5,18.193
1,19.366
721,27.582
2,18.779
543,19.953
2,19.366
161,19.366
7903,41.080
19,18.779
34,18.779
2612,39.906
4,19.366
84,19.366
699,25.822
492003,96.245
1,19.366
12,19.366
1576368,93.897
221107,93.897
7393,36.385
1757,42.841
213648,97.419
1,18.779
868459,99.766
1428,41.667
2,18.779
1118490,95.658
147,19.366
46,18.779
378,19.366
17,18.779
323,19.366
19378,106.808
14201,36.385
1246,39.906
5,18.779
71320,81.573
205603,93.897
5,19.366
1409516,99.179
3,18.779
205,18.779
3,18.779
295,25.822
45747,41.080
1486386,98.592
388,26.996
1784248,151.410
1117273,92.137
40,19.366
263,18.779
2979,41.667
4,19.366
66889,98.005
879,39.906
20622,36.972
185518,83.921
658,28.169
1,18.779
4,19.366
1831143,166.668
21,19.366
1343,25.822
16922,26.409
382333,89.203
1708188,147.888
80063,99.179
13001,32.864
167470,113.851
2791,31.104
8695,38.146
571526,95.658
573833,97.419
4219,39.906
69,19.953
35624,37.559
1275,27.582
1196,42.254
10675,36.385
713,41.080
1284489,100.940
488,38.146
14,18.779
2,18.779
18,18.779
8386,32.277
1355,107.395
1,19.366
5,18.779
16483,39.320
6,18.779
4,18.779
1926292,144.954
3845,40.493
44423,43.428
351184,85.681
6286,40.493
3285,41.667
2177,41.667
11,19.366
4,19.366
9,18.779
158,19.953
1,18.779
239555,96.832
3410,39.906
35088,152.583
678,26.996
190,26.409
333,19.953
10,19.366
37,18.779
422805,98.592
143,19.366
298,19.953
3,19.366
1,19.953
7,18.779
5,19.953
1,19.366
582571,90.376
39,26.996
31,19.953
535108,96.832
350200,100.353
1,19.366
56378,98.005
1215,28.756
464,19.366
93,19.366
705949,98.592
379,24.648
767,26.996
53,19.366
17418,26.996
93,19.953
680413,96.245
469,28.169
206116,93.897
61,19.953
352613,93.311
2451,96.245
7231,41.667
928,37.559
33,19.366
1,18.779
95015,95.658
98,19.366
7,18.779
1535907,99.179
1133,27.582
2,19.366
27,19.366
35689,86.268
1157305,96.245
4,18.193
43414,150.236
2424,40.493
585,26.409
82,19.953
2,18.779
554,26.409
1446703,93.897
1767,39.906
104526,82.747
14435,105.635
141659,99.179
26060,34.625
3,18.779
4689,38.733
1,18.779
1139837,97.419
5494,41.080
7196,38.733
19772,38.146
1,18.779
7457,40.493
4371,38.733
207,19.366
57881,102.700
3515,31.690
234704,97.419
21159,29.930
38465,95.071
3916,25.822
49046,93.897
484021,99.179
82,19.953
1633,38.146
1329,42.254
6788,98.592
1194,25.235
1,18.779
4720,106.808
2,19.366
131042,149.062
32,19.366
565178,96.245
1734,38.733
105,19.366
3549,32.277
2112,38.146
57,18.779
7,18.779
7,18.779
1,18.779
47,19.366
29383,100.353
2701,41.667
9832,42.841
1459,42.841
8,18.779
210,26.409
90,19.366
854520,94.484
2,18.779
2,19.366
120192,99.179
173,26.409
542,33.451
21,18.779
1185841,98.005
6,19.366
158,27.582
2429,105.635
5,18.779
9,19.953
86716,90.963
7,19.366
6039,43.428
4,18.779
33768,39.906
21,18.779
247,19.366
1334907,95.658
96,18.779
260,25.822
30,18.779
4,19.953
1316382,88.029
297209,88.029
6231,38.733
5,18.193
144,19.953
565362,88.616
2,18.779
326,35.798
1694659,151.996
426988,94.484
36497,38.733
3957,34.038
21,19.366
1865,36.385
33124,41.080
1457,39.906
40,18.779
877527,95.658
40767,98.592
1,19.366
1,19.366
409,26.996
7,18.779
10764,43.428
1663,41.080
949,26.996
51210,104.461
1392169,94.484
473146,97.419
1940997,101.527
2,18.779
296994,89.203
275079,95.658
14701,40.493
1578025,98.005
13,18.779
4501,41.667
1,19.366
2977,41.080
3258,41.080
695598,99.179
163,26.409
5,19.953
8,19.366
2,18.779
119644,97.419
21756,41.080
111,19.953
2437,38.733
679,24.648
9,19.366
289623,93.897
279547,95.071
991,26.409
11997,44.014
1177,31.690
1,19.366
386,27.582
675,25.235
568173,98.005
394,19.953
1540,39.320
30049,38.733
51,18.779
17,18.193
23446,31.104
1059,39.320
79163,89.203
14802,39.906
3,18.779
139,19.366
13717,38.146
593,25.235
706,27.582
279359,90.376
1217,26.409
73,18.779
4655,97.419
189236,95.658
5,18.779
1,18.779
17,18.779
1452372,458.924
421541,99.766
12377,39.320
6209,39.320
236,26.409
20988,39.320
1,19.366
27802,29.930
7720,40.493
773,26.409
188,26.409
203,19.366
25800,32.864
3261,37.559
8,18.779
20,18.779
115,19.366
843741,99.179
68,19.366
15553,26.996
8381,37.559
11239,32.864
8,19.953
1221,43.428
33,19.953
880,28.756
3,19.366
3,18.779
4416,108.569
2,18.779
51,18.779
3047,39.906
1,18.779
1227981,98.592
14,18.779
150,28.169
5137,38.733
27,19.366
16,18.779
61,19.366
1517,39.320
4640,44.601
18211,99.766
398,27.582
7,19.366
155783,93.311
647,26.409
890,42.254
60902,98.005
568476,104.461
7,18.779
391,25.822
1282,27.582
59,19.953
689723,98.592
379493,95.658
3,18.779
1,18.779
1147725,143.194
110,19.366
3,19.366
28,19.366
339431,96.245
8,19.366
16,19.366
2,19.366
1678,38.733
276699,104.461
30,18.779
4393,29.343
8,18.779
1346066,102.113
134,19.953
144481,93.311
262,19.366
965,28.169
7366,41.667
1,18.779
868230,92.724
327,19.366
591551,92.724
3,18.779
26483,42.841
1253,41.080
182,19.366
243,19.366
577,26.996
4,18.779
54294,103.874
185,26.996
509,28.756
407881,92.137
1221,41.080
82,19.953
1,19.366
130683,92.724
115,19.953
4264,31.104
16206,39.906
5514,32.864
124,19.366
158840,90.963
6600,43.428
264,25.822
10244,38.146
1992222,93.897
7,19.366
58,19.366
2073088,168.429
3,18.779
19183,39.320
584763,96.245
9,18.779
1176,31.690
754,24.061
1793,25.235
22,18.779
514684,96.245
7902,32.277
1295593,94.484
70,18.779
1,18.779
251983,98.005
695128,92.137
162,19.366
434329,95.071
5419,39.320
3509,39.320
865,25.822
459,27.582
174,19.366
63587,96.245
34,18.779
1319811,96.245
874,38.733
389374,95.071
1253775,161.973
6780,39.906
10,19.366
1239389,94.484
18636,38.733
25938,41.080
345587,92.724
214836,87.442
115,19.366
146,26.409
183,37.559
2797,41.080
36,20.540
1511880,102.700
668,26.996
2795,41.080
1,18.779
205,27.582
669,25.822
237,19.366
43,19.366
21,19.366
3,18.779
37995,48.122
68,18.779
609,20.540
1985,40.493
347879,100.940
382,19.366
1736159,89.789
9949,41.667
95,19.953
479,25.822
701695,102.113
135,19.366
15,18.779
37847,41.667
21,19.366
6,18.779
3,19.366
3277,45.188
1104,42.841
5642,38.146
108703,100.353
796,41.667
8,19.366
157,19.366
819,38.146
1866,42.841
32999,38.146
272379,98.005
11951,42.841
1,18.779
953400,95.071
1454,40.493
15110,163.734
277,25.822
1,19.953
2506,36.972
45653,89.203
1,19.366
76,26.996
10,18.779
2159,39.906
25,19.366
53,18.779
376597,98.005
1801279,101.527
22011,38.146
1,19.366
3,18.779
54,18.779
1193,38.733
2780,28.169
3,18.779
950357,98.592
328244,93.897
487,19.366
520,19.366
292,91.550
33,19.366
67,18.779
8,18.779
45,18.779
30,18.779
8152,39.320
774027,101.527
8508,37.559
16560,39.320
925,32.864
431,26.996
25532,39.906
67016,99.766
3626,42.254
49,18.779
1844993,93.897
3,18.779
14,18.779
1584696,100.940
22164,38.146
15,18.193
2,18.779
1,18.779
17836,104.461
88609,100.353
10,19.366
7529,41.667
14462,40.493
4542,39.320
2,18.779
2,18.779
177485,98.592
137,19.366
22,18.779
4,18.779
2886,42.841
366588,94.484
1,19.366
16,19.366
3915,40.493
263,19.366
7370,42.841
47,18.779
50,18.779
15,19.366
451,25.235
44,18.779
66,18.779
52220,100.353
33,19.366
4,18.779
790965,97.419
84,20.540
14,19.366
3688,36.385
3,19.366
156,19.953
26,19.366
27849,39.906
820761,89.789
54,19.366
18231,32.864
69460,92.137
7415,37.559
1,18.779
301123,96.832
11,18.779
428844,93.311
481800,100.940
253,19.366
800,27.582
340,19.953
1876154,96.832
38169,43.428
13782,36.385
15,18.779
67,18.779
760426,96.245
140,19.366
1,18.779
12,18.779
4383,36.972
1334657,94.484
1030,27.582
44280,95.658
796,26.996
3850,42.254
4,19.366
17299,41.080
99,19.953
1,18.779
1,18.779
5,18.779
48784,103.874
22075,108.569
4,18.779
6141,40.493
328810,98.592
1,19.366
1713,36.972
39,19.953
986,41.080
1454696,103.287
23,19.953
12,18.779
11879,41.080
398,28.756
1216,40.493
1508,39.320
588530,95.658
1986,27.582
6277,38.733
1228,32.277
1306,25.822
19,19.366
36,19.366
2,19.366
11438,98.592
163,18.779
312065,93.897
4,19.366
333,26.996
928955,96.245
24,18.779
20,19.366
9778,42.254
79,19.366
384008,95.071
1533,41.667
179,19.366
783,41.667
61190,92.724
173165,106.808
543,20.540
1,18.779
1,18.779
1,18.779
31,19.366
1839,38.146
2570,39.906
163,19.366
1,18.779
332,27.582
53515,89.203
2349,34.625
6841,40.493
3,18.779
6365,38.146
240,19.953
625,19.366
947,26.409
1895,27.582
45284,98.005
351,18.779
45792,99.179
2,18.779
1,18.779
3,18.193
813839,99.179
2893,96.245
569,19.366
303,19.953
87,19.366
48,19.366
165144,100.940
91,19.953
72,19.953
508814,99.766
975,39.320
95432,96.245
3223,99.766
4,18.779
241471,96.832
1070213,96.832
848914,92.724
49,19.953
4362,39.320
1,18.779
1726247,149.649
1763498,153.170
945,24.648
768,42.254
784,26.996
97,19.366
327108,99.179
34,19.366
11,18.779
639926,98.592
25,18.779
79,19.953
915,24.061
62966,102.113
3989,40.493
3631,39.320
1,18.193
1912,38.733
2,19.366
104,26.409
42,19.366
130117,96.832
4,18.779
1496015,94.484
780597,96.832
1618697,96.245
763443,94.484
315981,96.245
209,19.953
1588,27.582
462480,100.353
172,19.953
1335,27.582
194,19.366
134338,97.419
1,18.193
10893,31.104
15515,32.277
35,19.953
1,18.779
6391,40.493
3906,39.320
120,19.366
2,18.779
117,26.409
1,18.779
223497,93.897
169,19.366
3522,41.667
778248,82.160
132,19.366
1634936,96.832
587,19.953
119102,100.353
1166291,97.419
10332,42.254
11799,96.245
424574,94.484
1377,25.235
9,18.779
321,19.366
854,27.582
1583,37.559
429456,98.005
178145,86.268
101,18.779
436007,95.071
857,31.104
1,18.779
7,18.779
1464,38.733
6479,41.080
8621,41.667
544529,98.005
6426,41.080
1,18.779
1002858,92.724
1092,41.080
272,19.366
1684,41.667
97,19.953
2,18.779
1313,38.146
23,18.779
275858,99.766
730,36.972
605481,95.658
5339,39.906
147,19.366
1038,26.409
2598,38.146
30329,39.320
955465,97.419
83,19.366
9736,36.972
81163,39.320
8519,38.146
778,32.277
66,18.779
4709,40.493
14873,36.385
228128,95.658
26,18.779
10,19.953
10031,42.841
482184,90.963
270,25.235
18466,44.014
443,25.822
9724,41.080
22,19.953
56539,98.005
206598,100.940
29838,99.766
3,18.779
2240,40.493
10,18.779
1,18.193
155,24.648
1538,40.493
1141,26.996
8,18.779
12,18.779
457,25.235
699,19.366
339735,90.963
9,19.366
2,18.779
326,31.690
1349,40.493
24523,96.245
2,19.366
146,19.366
654057,100.940
463,26.409
4,18.779
146224,93.311
144585,98.005
727,84.508
31,19.366
1305,41.080
1,19.366
4,18.779
20,19.366
12382,34.038
17,18.779
4,18.193
396202,90.376
13,19.366
1324,34.625
290,28.169
20115,43.428
65,19.953
7240,39.906
5,18.779
3,18.779
1643,41.667
101,19.366
10,19.953
538947,99.179
12475,41.667
256087,96.832
1253490,95.071
9,19.366
7128,41.667
181,26.996
39,19.366
2050,39.320
10,18.779
2,18.779
173352,95.658
24249,102.700
2,18.779
872931,92.724
6,19.366
108076,98.005
7,19.366
363,23.474
16679,41.667
124,26.996
480765,94.484
2,18.193
1,18.779
1134,25.822
28717,99.766
3,18.779
9290,105.635
22,19.366
610,26.996
40443,39.906
5,18.779
36,18.779
11846,106.808
3,18.779
383,25.822
451,18.779
978,41.080
2967,42.254
1,18.779
5466,43.428
3469,28.756
224166,82.160
1355,43.428
96648,105.635
26364,134.391
58301,102.700
4803,40.493
662838,97.419
10,19.366
48,19.366
39,18.779
2,19.366
137,19.366
47,18.779
5017,36.385
1,18.779
282,19.953
25,19.366
42,18.193
22498,93.897
1,19.366
201,19.953
2,18.779
3071,39.906
529,26.409
1016,39.906
3,19.366
827922,94.484
6,19.366
3,19.366
1248,26.409
312502,94.484
843509,93.897
5,18.779
14344,38.146
4305,38.733
305112,100.940
34,19.366
9640,39.906
1,18.779
1317,41.080
466775,95.071
3,19.953
227698,96.832
10,18.779
19745,36.385
428028,102.700
2912,32.864
514686,98.005
8,19.366
242,26.996
616761,93.897
486,26.996
797,34.625
4147,102.113
1786812,97.419
1005064,100.353
434,28.169
705405,99.766
4,18.779
26637,110.330
2724,99.766
1374816,98.005
19297,38.733
5765,41.667
4848,37.559
321,25.235
84,19.953
322934,99.179
1,19.953
2856,38.146
249,19.953
911775,99.179
10348,36.972
27,18.779
4,19.366
98,19.366
5,18.779
6617,38.733
20,19.366
48,18.779
1,18.779
7,18.779
12897,43.428
1241,39.906
15,18.779
24187,165.494
595,26.996
179,19.953
29585,98.592
2103,39.320
4,19.953
38,19.366
1197,39.320
22013,42.841
547924,99.766
7,18.779
13,19.366
172,19.366
1,18.779
18,19.366
1650493,148.475
303,24.648
11,19.366
730,25.822
8426,105.048
50,18.779
798529,98.592
47694,171.363
678516,101.527
9,18.779
1,18.779
1056302,158.452
64,18.779
68762,112.677
625,28.169
1915572,96.832
4813,36.972
372079,93.897
128,19.366
67,18.779
464,26.409
674,19.953
929,27.582
796974,100.940
25,19.366
681,26.409
2,18.779
332,19.953
369561,93.897
3,18.193
8492,43.428
290851,99.766
1061,25.822
37361,90.376
1129,41.080
4,18.779
2,18.779
333,19.953
203381,98.592
1537818,99.766
2176,41.080
226052,96.245
774574,82.160
255499,98.592
5050,30.517
47,18.779
233377,98.005
28,19.366
40,19.366
14,19.953
283,19.366
19031,99.179
9777,38.733
2,19.366
3529,43.428
313857,95.071
1636,37.559
2384,41.667
48,18.779
288,19.953
74021,99.179
423145,96.832
39,19.366
34,19.366
5872,42.841
1850,32.277
160,19.953
42512,100.353
9,18.779
15,19.366
1543,25.235
36512,104.461
1,18.779
11664,40.493
2845,38.146
20693,39.906
1,18.779
336,27.582
587491,111.503
52,19.953
8146,31.690
540,19.366
1001903,100.940
53,19.366
1296,36.385
3423,38.146
7,18.779
1,19.366
19,19.366
395,19.366
291,25.822
1,18.779
79,18.779
2353,26.996
46,19.366
1517013,89.203
251,19.953
4085,39.906
2013,39.906
2329,39.906
5658,94.484
469,19.366
40,19.366
192942,92.137
2,18.779
180381,92.724
1300,38.733
3,18.779
42,18.779
